Time From,Time To,House Account Payable,House Account Receivable,Gift Sales Payable,Gift Sales Receivable,Store Credit Sales Payable,Store Credit Sales Receivable,Lia Deposits Payable,Lia Deposits Receivable,Applied Deposits Payable,Pass Through Fee Total,Donations,Due Amount Payable,Due Amount Receivable,House Account Receivable Tips,Gift Sales Payable Tips,Store Credit Sales Payable Tips,Lia Deposits Payable Tips,Lia Deposits Receivable Tips,Taxable Sales,Nontaxable Sales,Total Product Sales,Gross Sales,Net Sales,Gift Sales,Gift Payments,Gift Liabilities,Gift Tips Total,Store Credit Sales,Store Credit Payments,Store Credit Liabilities,Deposit Total,Deposit Payments,Deposit Liabilities,Safe Drops Count,Safe Counts Count,Bank Deposits Count,Total Declared Safe Drops,Total Actual Safe Drops,Total Safe Counts,Total Bank Deposits,Safe Drop Variance,Amount To Deposit,Amount In Safe,Number Of No Sales,Payments For Ha,Applied Ha,House Account Liabilities,House Account Tips Total,Liabilities,Liabilities Total,Total Payments,Net Account For,Deposit Tips,Service Fee Total,Taxable Service Fee,Nontaxable Service Fee,Ship And Handling,Item Discounts,Order Discounts Total,Total Discounts,Sales Tax,Pass Through Fee Tax,Surcharges Total,Total Tax Surcharge Service,Crv Value As Price Part,Crv Value As Tax,Cash Total,Credit Total,Visa Total,Mastercard Total,American Express Total,Interac Card Total,Discover Total,Other Credit Card Total,Check Total,Gift Total,Applied Deposit Total,Applied Deposit For Sales,Applied Deposit For Deposits,Applied Deposit Refunds,Applied Deposit Tips Total,Applied Deposit Totals With Refunds,Applied Deposit Qty,Applied Deposit Other Credit Card,Applied Deposit Other Credit Card Tips,Applied Deposit American Express,Applied Deposit American Express Tips,Applied Deposit Discover,Applied Deposit Discover Tips,Applied Deposit Mastercard,Applied Deposit Mastercard Tips,Applied Deposit Visa,Applied Deposit Visa Tips,Trade,Custom Payment Total,Grub Hub Total,Tgtg Total,Open Table Omakase Total,Square Total,Uber Eats Total,Ez Cater Total,Sharebite Total,Door Dash Total,Expected Total Cash To Business,Actual Total Cash To Business,Cash Tips Total,Credit Tips Total,Visa Tips,Mastercard Tips,American Express Tips,Amex Tips,Interac Card Tips,Discover Tips,Other Credit Card Tips,Paypal Tips Total,Custom Payment Tips Total,Door Dash Tips Total,Tgtg Tips Total,Open Table Omakase Tips Total,Uber Eats Tips Total,Ez Cater Tips Total,Sharebite Tips Total,Square Tips Total,Grub Hub Tips Total,Tips Total,Payable Tips,Liabilities Tips Total,Payments Accepted Amount,Payments Captured Amount,Payments Declined Amount,Payments Failed Amount,Payments Pending Amount,Payments Unknown Amount,Other Tips Total,Refunds Total,Refunds Count,Payouts Total,Payouts Count,Payouts Ins Total,Payouts Ins Count,Payins Cashdrops Total,Payins Cashdrops Count,Payouts Outs Total,Payouts Outs Count,Payouts Cashdrops Total,Payouts Cashdrops Count,Declared Tips,Safe Drops,Voided Total,Voided Items,Returned Total,Returned Items,Comps Total,Comps Items,Exchanged Total,Exchanged Items,Total Number Of People,Avg Sale Per Person,Adj Credit Tips Total,Adj Credit Tips,Adj Visa Tips,Adj Visa Tips Total,Adj Mastercard Tips,Adj Mastercard Tips Total,Adj American Express Tips,Adj Amex Tips,Adj American Express Tips Total,Adj Amex Tips Total,Adj Other Credit Card Tips Total,Adj Other Credit Card Tips,Adj Paypal Tips,Adj Paypal Tips Total,Adj Discover Tips,Adj Discover Tips Total,Adj Non Cash Tips Total Minus Cash,Adj Tips Total,Adj Payable Tips Total,Adj Declined Tips Total,Adj Total,Total Invoices,Total Orders,Avg Sale,Cash Due Employee,Non Cash Tips,Adj Non Cash Tips,Payins/Payouts,Tip In,Cash Due Payments,Cash Payments
07/29/2023 03:00 AM,07/30/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1384.50,0.00,1384.50,1384.50,1328.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1438.26,1438.26,0.00,0.00,0.00,0.00,0.00,7.00,48.85,55.85,109.61,0.00,0.00,109.61,0.00,0.00,0.00,1368.98,814.20,252.11,270.52,0.00,32.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.28,0.00,0.00,0.00,0.00,33.56,0.00,0.00,35.72,0.00,0.00,0.00,173.99,111.63,28.43,28.98,28.98,0.00,4.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173.99,173.99,0.00,0.00,1368.98,0.00,0.00,0.00,0.00,0.00,38.97,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.0,36.00,3.0,0.00,0.0,0.00,0.0,0.0,0.00,173.99,0.00,0.00,111.63,0.00,28.43,0.00,0.00,28.98,28.98,0.00,0.00,0.00,0.00,0.00,4.95,173.99,173.99,173.99,0.00,0.00,0.0,41.0,32.41,173.99,173.99,173.99,0.00,0.00,0.00,0.00
07/30/2023 03:00 AM,07/31/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1672.00,0.00,1672.00,1672.00,1628.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1762.79,1762.79,0.00,0.00,0.00,0.00,0.00,7.00,36.55,43.55,134.34,0.00,0.00,134.34,0.00,0.00,0.00,1545.75,919.09,313.28,232.74,0.00,80.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,217.04,0.00,0.00,0.00,0.00,138.02,0.00,0.00,79.02,0.00,0.00,0.00,199.50,122.65,43.76,26.86,26.86,0.00,6.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,199.50,199.50,0.00,0.00,1545.75,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,16.50,1.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,199.50,0.00,0.00,122.65,0.00,43.76,0.00,0.00,26.86,26.86,0.00,0.00,0.00,0.00,0.00,6.23,199.50,199.50,199.50,0.00,0.00,0.0,51.0,31.93,199.50,199.50,199.50,0.00,0.00,0.00,0.00
07/31/2023 03:00 AM,08/01/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1031.00,0.00,1031.00,1031.00,972.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1052.74,1052.74,0.00,0.00,0.00,0.00,0.00,39.00,19.50,58.50,80.24,0.00,0.00,80.24,0.00,0.00,101.76,933.12,622.45,161.83,148.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.86,101.76,101.76,0.00,155.84,100.49,29.90,25.45,25.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.84,155.84,0.00,0.00,933.12,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,33.00,2.0,0.00,0.0,16.50,1.0,0.00,0.0,0.0,0.00,155.84,0.00,0.00,100.49,0.00,29.90,0.00,0.00,25.45,25.45,0.00,0.00,0.00,0.00,0.00,0.00,54.08,155.84,155.84,0.00,0.00,0.0,35.0,27.79,54.08,155.84,155.84,0.00,0.00,-101.76,-101.76
08/01/2023 03:00 AM,08/02/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,983.00,0.00,983.00,983.00,907.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,982.49,982.49,0.00,0.00,0.00,0.00,0.00,52.00,23.40,75.40,74.89,0.00,0.00,74.89,0.00,0.00,128.82,773.56,448.59,139.59,99.05,0.00,86.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.11,0.00,0.00,0.00,0.00,80.11,0.00,0.00,0.00,128.82,128.82,0.00,122.93,64.49,24.26,18.30,18.30,0.00,15.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.93,122.93,0.00,0.00,773.56,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.0,0.0,0.00,122.93,0.00,0.00,64.49,0.00,24.26,0.00,0.00,18.30,18.30,0.00,0.00,0.00,0.00,0.00,15.88,-5.89,122.93,122.93,0.00,0.00,0.0,31.0,29.28,-5.89,122.93,122.93,0.00,0.00,-128.82,-128.82
08/02/2023 03:00 AM,08/03/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,968.00,0.00,968.00,968.00,882.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,955.02,955.02,0.00,0.00,0.00,0.00,0.00,10.00,75.80,85.80,72.82,0.00,0.00,72.82,0.00,0.00,0.00,860.84,509.84,205.95,145.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.18,0.00,0.00,0.00,0.00,94.18,0.00,0.00,0.00,0.00,0.00,0.00,151.56,95.95,30.46,25.15,25.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.56,151.56,0.00,0.00,860.84,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,30.00,3.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,151.56,0.00,0.00,95.95,0.00,30.46,0.00,0.00,25.15,25.15,0.00,0.00,0.00,0.00,0.00,0.00,151.56,151.56,151.56,0.00,0.00,0.0,36.0,24.51,151.56,151.56,151.56,0.00,0.00,0.00,0.00
08/03/2023 03:00 AM,08/04/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1417.50,0.00,1417.50,1417.50,1312.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1420.53,1420.53,0.00,0.00,0.00,0.00,0.00,38.00,67.25,105.25,108.28,0.00,0.00,108.28,0.00,0.00,44.60,1307.72,763.01,321.33,207.30,0.00,16.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.21,0.00,0.00,0.00,0.00,52.51,0.00,0.00,15.70,44.60,44.60,0.00,175.92,109.06,39.09,27.77,27.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.92,175.92,0.00,0.00,1307.72,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.0,0.00,0.0,2.00,1.0,0.00,0.0,0.0,0.00,175.92,0.00,0.00,109.06,0.00,39.09,0.00,0.00,27.77,27.77,0.00,0.00,0.00,0.00,0.00,0.00,131.32,175.92,175.92,0.00,0.00,0.0,48.0,27.34,131.32,175.92,175.92,0.00,0.00,-44.60,-44.60
08/04/2023 03:00 AM,08/05/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1104.00,0.00,1104.00,1104.00,1014.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1098.05,1098.05,0.00,0.00,0.00,0.00,0.00,29.00,60.65,89.65,83.70,0.00,0.00,83.70,0.00,0.00,17.86,978.97,720.79,188.36,46.55,0.00,23.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.22,0.00,0.00,0.00,0.00,76.32,0.00,0.00,24.90,17.86,17.86,0.00,139.19,113.93,18.81,6.45,6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.19,139.19,0.00,0.00,978.97,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,12.00,2.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,139.19,0.00,0.00,113.93,0.00,18.81,0.00,0.00,6.45,6.45,0.00,0.00,0.00,0.00,0.00,0.00,121.33,139.19,139.19,0.00,0.00,0.0,35.0,28.98,121.33,139.19,139.19,0.00,0.00,-17.86,-17.86
08/05/2023 03:00 AM,08/06/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1274.00,0.00,1274.00,1274.00,1201.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1300.76,1300.76,0.00,0.00,0.00,0.00,0.00,0.00,72.40,72.40,99.16,0.00,0.00,99.16,0.00,0.00,49.80,1178.97,632.78,290.72,213.80,0.00,41.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.99,0.00,0.00,0.00,0.00,71.99,0.00,0.00,0.00,49.80,49.80,0.00,147.81,86.88,31.90,24.60,24.60,0.00,4.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.81,147.81,0.00,0.00,1178.97,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.0,0.0,0.00,147.81,0.00,0.00,86.88,0.00,31.90,0.00,0.00,24.60,24.60,0.00,0.00,0.00,0.00,0.00,4.43,98.01,147.81,147.81,0.00,0.00,0.0,40.0,30.04,98.01,147.81,147.81,0.00,0.00,-49.80,-49.80
08/06/2023 03:00 AM,08/07/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1374.00,0.00,1374.00,1374.00,1333.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1443.41,1443.41,0.00,0.00,0.00,0.00,0.00,16.50,24.15,40.65,110.06,0.00,0.00,110.06,0.00,0.00,0.00,1358.43,910.80,192.70,183.48,0.00,71.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.98,0.00,0.00,0.00,0.00,66.04,0.00,0.00,18.94,0.00,0.00,0.00,162.29,108.11,19.09,26.08,26.08,0.00,9.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.29,162.29,0.00,0.00,1358.43,0.00,0.00,0.00,0.00,0.00,2.17,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.0,2.00,2.0,0.00,0.0,0.00,0.0,0.0,0.00,162.29,0.00,0.00,108.11,0.00,19.09,0.00,0.00,26.08,26.08,0.00,0.00,0.00,0.00,0.00,9.01,162.29,162.29,162.29,0.00,0.00,0.0,49.0,27.21,162.29,162.29,162.29,0.00,0.00,0.00,0.00
08/07/2023 03:00 AM,08/08/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1996.00,0.00,1996.00,1996.00,1929.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2088.28,2088.28,0.00,0.00,0.00,0.00,0.00,20.50,46.50,67.00,159.28,0.00,0.00,159.28,0.00,0.00,209.95,1666.15,1163.78,394.65,90.40,0.00,17.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,212.18,0.00,0.00,0.00,0.00,189.45,0.00,0.00,22.73,209.95,207.62,0.92,211.26,138.29,65.62,7.35,7.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,212.18,212.18,0.00,0.00,1654.24,0.00,0.00,0.00,0.00,0.00,16.24,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,43.00,5.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,211.26,0.00,0.00,138.29,0.00,65.62,0.00,0.00,7.35,7.35,0.00,0.00,0.00,0.00,0.00,0.00,1.31,212.18,212.18,0.00,0.00,0.0,104.0,18.55,1.31,211.26,211.26,0.00,0.00,-209.95,-209.95
08/08/2023 03:00 AM,08/09/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2770.50,0.00,2770.50,2770.50,2629.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2846.66,2846.66,0.00,0.00,0.00,0.00,0.00,48.00,92.85,140.85,217.01,0.00,0.00,217.01,0.00,0.00,176.45,2519.74,1833.59,367.04,234.67,0.00,84.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.47,0.00,0.00,0.00,0.00,79.02,0.00,0.00,71.45,176.45,176.45,0.00,354.33,262.09,50.38,34.86,34.86,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.33,354.33,0.00,0.00,2519.74,0.00,0.00,0.00,0.00,0.00,54.67,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,8.00,4.0,14.50,1.0,0.00,0.0,0.00,0.0,0.0,0.00,354.33,0.00,0.00,262.09,0.00,50.38,0.00,0.00,34.86,34.86,0.00,0.00,0.00,0.00,0.00,7.00,177.88,354.33,354.33,0.00,0.00,0.0,137.0,19.19,177.88,354.33,354.33,0.00,0.00,-176.45,-176.45
08/09/2023 03:00 AM,08/10/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2111.51,0.00,2111.51,2111.51,2011.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2177.27,2177.27,0.00,0.00,0.00,0.00,0.00,71.50,28.80,100.30,166.06,0.00,0.00,166.06,0.00,0.00,24.37,2117.18,1355.58,443.31,164.57,0.00,153.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.72,24.37,24.37,0.00,301.07,193.15,52.44,24.48,24.48,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,301.07,301.07,0.00,0.00,2117.18,0.00,0.00,0.00,0.00,0.00,37.90,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,19.02,5.0,16.50,1.0,45.00,7.0,0.00,0.0,0.0,0.00,301.07,0.00,0.00,193.15,0.00,52.44,0.00,0.00,24.48,24.48,0.00,0.00,0.00,0.00,0.00,31.00,276.70,301.07,301.07,0.00,0.00,0.0,110.0,18.28,276.70,301.07,301.07,0.00,0.00,-24.37,-24.37
08/10/2023 03:00 AM,08/11/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2471.52,0.00,2471.52,2471.52,2403.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2601.62,2601.62,0.00,0.00,0.00,0.00,0.00,23.50,44.75,68.25,198.35,0.00,0.00,198.35,0.00,0.00,17.86,2558.32,1618.42,646.54,225.69,0.00,67.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.44,17.86,17.86,0.00,384.72,262.13,87.66,28.45,28.45,0.00,6.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384.72,384.72,0.00,0.00,2558.32,0.00,0.00,0.00,0.00,0.00,7.04,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,97.00,11.0,6.50,1.0,40.50,8.0,0.00,0.0,0.0,0.00,384.72,0.00,0.00,262.13,0.00,87.66,0.00,0.00,28.45,28.45,0.00,0.00,0.00,0.00,0.00,6.48,366.86,384.72,384.72,0.00,0.00,0.0,130.0,18.49,366.86,384.72,384.72,0.00,0.00,-17.86,-17.86
08/11/2023 03:00 AM,08/12/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2691.01,0.00,2691.01,2691.01,2526.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2735.31,2735.31,0.00,0.00,0.00,0.00,0.00,52.50,111.71,164.21,208.51,0.00,0.00,208.51,0.00,0.00,57.91,2624.89,1405.99,770.22,284.15,0.00,164.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.51,0.00,0.00,0.00,0.00,32.48,0.00,0.00,20.03,57.91,57.91,0.00,404.17,240.52,111.23,30.06,30.06,0.00,22.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,404.17,404.17,0.00,0.00,2624.89,0.00,0.00,0.00,0.00,0.00,0.01,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,18.00,1.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,404.17,0.00,0.00,240.52,0.00,111.23,0.00,0.00,30.06,30.06,0.00,0.00,0.00,0.00,0.00,22.36,346.26,404.17,404.17,0.00,0.00,0.0,121.0,20.88,346.26,404.17,404.17,0.00,0.00,-57.91,-57.91
08/12/2023 03:00 AM,08/13/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2855.00,0.00,2855.00,2855.00,2755.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2983.30,2983.30,0.00,0.00,0.00,0.00,0.00,0.00,99.20,99.20,227.50,0.00,0.00,227.50,0.00,0.00,121.45,2841.82,1543.78,761.62,392.98,0.00,143.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.03,121.45,94.15,7.36,371.62,187.54,114.42,55.86,55.86,0.00,13.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,378.98,378.98,0.00,0.00,2841.82,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.01,1.0,0.00,0.0,4.50,1.0,0.00,0.0,0.0,0.00,371.62,0.00,0.00,187.54,0.00,114.42,0.00,0.00,55.86,55.86,0.00,0.00,0.00,0.00,0.00,13.80,250.17,378.98,378.98,0.00,0.00,0.0,141.0,19.54,250.17,371.62,371.62,0.00,0.00,-121.45,-121.45
